state,post_code,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
SA,5401,RESIDENTIAL,166,756.4,162,725.0,6,31.4,75.6,0,0.0
SA,5410,RESIDENTIAL,74,330.5,73,328.0,1,2.5,6.5,0,0.0
SA,5411,RESIDENTIAL,64,281.9,62,267.3,3,14.6,34.6,0,0.0
SA,5412,BUSINESS,29,277.1,29,272.1,1,5.0,14.0,0,0.0
SA,5412,RESIDENTIAL,303,1244.8,298,1179.9,10,65.1,117.7,0,0.0
SA,5413,BUSINESS,18,157.6,18,157.6,0,0.0,0.0,0,0.0
SA,5413,RESIDENTIAL,194,877.1,186,792.9,12,84.2,155.0,0,0.0
SA,5414,RESIDENTIAL,24,106.0,23,96.0,2,10.0,28.0,0,0.0
SA,5415,RESIDENTIAL,50,236.5,47,221.5,3,15.0,36.8,0,0.0
SA,5416,RESIDENTIAL,51,283.6,48,233.6,4,50.0,44.7,0,0.0
SA,5417,BUSINESS,46,417.6,46,417.6,0,0.0,0.0,0,0.0
SA,5417,RESIDENTIAL,308,1478.3,304,1397.0,11,81.3,151.8,0,0.0
SA,5418,RESIDENTIAL,27,112.0,26,107.0,1,5.0,13.0,0,0.0
SA,5419,BUSINESS,12,74.6,12,69.6,1,5.0,9.8,0,0.0
SA,5419,RESIDENTIAL,40,239.6,38,214.6,5,25.0,53.7,0,0.0
SA,5420,RESIDENTIAL,15,72.1,15,67.1,1,5.0,9.8,0,0.0
SA,5421,RESIDENTIAL,18,80.4,17,75.4,1,5.0,10.3,0,0.0
SA,5422,BUSINESS,74,545.6,74,545.6,0,0.0,0.0,0,0.0
SA,5422,RESIDENTIAL,378,1699.1,374,1617.7,11,81.4,125.3,0,0.0
SA,5431,BUSINESS,43,622.3,43,617.3,1,5.0,14.0,0,0.0
SA,5431,RESIDENTIAL,212,979.75,210,964.75,3,15.0,42.0,0,0.0
SA,5432,BUSINESS,12,54.2,12,54.2,0,0.0,0.0,0,0.0
SA,5432,RESIDENTIAL,32,143.6,32,139.0,1,4.6,10.3,0,0.0
SA,5433,BUSINESS,27,163.3,27,163.3,0,0.0,0.0,0,0.0
SA,5433,RESIDENTIAL,371,1656.9,366,1600.2,9,56.7,98.5,0,0.0
SA,5434,BUSINESS,34,214.1,34,214.1,0,0.0,0.0,0,0.0
SA,5434,RESIDENTIAL,79,320.3,77,310.3,2,10.0,28.0,0,0.0
SA,5451,BUSINESS,32,323.7,32,313.7,1,10.0,11.4,0,0.0
SA,5451,RESIDENTIAL,178,771.46,173,727.86,8,43.7,103.7,0,0.0
SA,5452,BUSINESS,22,190.2,22,190.2,0,0.0,0.0,0,0.0
SA,5452,RESIDENTIAL,87,419.8,86,399.8,4,20.0,43.9,0,0.0
SA,5453,BUSINESS,150,2072.0,146,2012.4,7,59.6,94.3,0,0.0
SA,5453,RESIDENTIAL,1037,5136.42,1024,4861.92,36,274.6,427.9,0,0.0
SA,5454,BUSINESS,19,204.1,19,204.1,0,0.0,0.0,0,0.0
SA,5454,RESIDENTIAL,67,340.8,67,331.2,2,9.6,20.1,0,0.0
SA,5460,BUSINESS,16,484.5,16,484.5,0,0.0,0.0,0,0.0
SA,5460,RESIDENTIAL,163,709.8,161,691.5,4,18.2,41.1,0,0.0
SA,5461,BUSINESS,82,1390.7,82,1381.5,1,9.2,13.0,0,0.0
SA,5461,RESIDENTIAL,575,2471.1,568,2391.9,15,79.3,188.3,0,0.0
SA,5462,BUSINESS,17,106.1,17,106.1,0,0.0,0.0,0,0.0
SA,5462,RESIDENTIAL,107,487.1,106,482.1,1,5.0,14.0,0,0.0
SA,5464,BUSINESS,17,167.8,17,162.8,1,5.0,1.2,0,0.0
SA,5464,RESIDENTIAL,118,583.4,111,552.0,8,31.5,92.8,0,0.0
SA,5470,RESIDENTIAL,22,96.2,21,91.2,1,5.0,13.3,0,0.0
SA,5471,RESIDENTIAL,11,49.2,11,49.2,0,0.0,0.0,0,0.0
SA,5472,RESIDENTIAL,39,237.5,39,203.7,2,33.8,29.0,0,0.0
SA,5473,BUSINESS,31,229.5,31,229.5,0,0.0,0.0,0,0.0
SA,5473,RESIDENTIAL,178,759.41,177,740.61,4,18.8,49.4,0,0.0
SA,5480,BUSINESS,60,505.25,59,485.25,2,20.0,52.8,0,0.0
SA,5480,RESIDENTIAL,208,907.25,206,847.35,6,60.0,69.1,0,0.0
SA,5481,BUSINESS,33,260.7,33,256.1,1,4.6,28.6,0,0.0
SA,5481,RESIDENTIAL,152,846.8,150,787.7,7,59.2,118.6,0,0.0
SA,5482,BUSINESS,36,205.7,36,205.7,0,0.0,0.0,0,0.0
SA,5482,RESIDENTIAL,107,473.7,105,459.1,3,14.6,37.8,0,0.0
SA,5483,BUSINESS,21,107.0,21,107.0,0,0.0,0.0,0,0.0
SA,5483,RESIDENTIAL,73,322.26,71,288.46,6,33.8,73.5,0,0.0
SA,5485,BUSINESS,28,168.3,27,163.3,1,5.0,14.0,0,0.0
SA,5485,RESIDENTIAL,143,718.4,143,676.6,5,41.8,60.0,0,0.0
SA,5490,RESIDENTIAL,30,166.5,30,161.5,1,5.0,9.8,0,0.0
SA,5491,BUSINESS,93,1019.21,93,989.21,2,30.0,28.0,0,0.0
SA,5491,RESIDENTIAL,427,2493.59,416,2297.79,19,195.8,252.2,0,0.0
SA,5493,RESIDENTIAL,25,103.3,25,103.3,0,0.0,0.0,0,0.0
SA,5495,BUSINESS,11,79.6,11,79.6,0,0.0,0.0,0,0.0
SA,5495,RESIDENTIAL,206,1055.98,203,996.08,7,59.9,78.0,0,0.0
SA,5501,,15,122.8,15,108.6,2,14.2,33.2,0,0.0
SA,5501,BUSINESS,124,2209.9,124,2209.9,0,0.0,0.0,0,0.0
SA,5501,RESIDENTIAL,2039,11349.7,1975,10781.9,97,567.7,1202.7,0,0.0
SA,5502,BUSINESS,42,739.2,42,734.2,1,5.0,9.8,0,0.0
SA,5502,RESIDENTIAL,359,1575.26,353,1520.16,9,55.2,118.0,0,0.0
SA,5510,RESIDENTIAL,23,102.6,23,102.6,0,0.0,0.0,0,0.0
SA,5520,BUSINESS,16,152.1,16,152.1,0,0.0,0.0,0,0.0
SA,5520,RESIDENTIAL,126,562.4,123,533.2,6,29.2,61.2,0,0.0
SA,5521,RESIDENTIAL,34,146.3,33,133.8,3,12.5,33.1,0,0.0
SA,5522,BUSINESS,44,408.8,44,399.6,1,9.2,19.6,0,0.0
SA,5522,RESIDENTIAL,561,2292.77,544,2178.17,22,114.6,289.5,0,0.0
SA,5523,BUSINESS,51,477.3,50,472.3,1,5.0,14.0,0,0.0
SA,5523,RESIDENTIAL,420,1937.69,405,1807.79,23,129.9,274.1,0,0.0
SA,5540,BUSINESS,229,3294.0,226,3276.1,4,17.9,50.5,0,0.0
SA,5540,RESIDENTIAL,3289,15556.71,3166,14633.61,157,923.2,1967.3,0,0.0
SA,5550,BUSINESS,19,968.9,19,968.9,0,0.0,0.0,0,0.0
SA,5550,RESIDENTIAL,182,938.6,180,914.4,4,24.2,41.8,0,0.0
SA,5552,BUSINESS,11,69.1,11,69.1,0,0.0,0.0,0,0.0
SA,5552,RESIDENTIAL,76,398.7,73,374.2,5,24.6,58.2,0,0.0
SA,5554,BUSINESS,108,1777.7,108,1777.7,0,0.0,0.0,0,0.0
SA,5554,RESIDENTIAL,1140,5635.44,1107,5373.34,48,262.1,617.0,0,0.0
SA,5555,BUSINESS,21,88.0,21,83.4,1,4.6,9.8,0,0.0
SA,5555,RESIDENTIAL,173,785.4,166,729.8,11,55.6,140.9,0,0.0
SA,5556,BUSINESS,51,596.7,50,591.7,1,5.0,14.0,0,0.0
SA,5556,RESIDENTIAL,1391,6331.44,1355,6068.14,49,263.3,628.7,0,0.0
SA,5558,BUSINESS,65,867.6,65,867.6,0,0.0,0.0,0,0.0
SA,5558,RESIDENTIAL,1817,8371.08,1788,7899.38,71,471.7,845.2,0,0.0
SA,5560,BUSINESS,11,107.9,11,107.9,0,0.0,0.0,0,0.0
SA,5560,RESIDENTIAL,133,622.1,126,559.2,12,63.0,145.5,0,0.0
SA,5570,BUSINESS,16,134.3,16,134.3,0,0.0,0.0,0,0.0
SA,5570,RESIDENTIAL,221,863.58,215,819.58,7,44.0,89.6,0,0.0
SA,5571,BUSINESS,29,320.7,28,315.7,1,5.0,15.4,0,0.0
SA,5571,RESIDENTIAL,641,2589.86,635,2528.06,11,61.8,115.4,0,0.0
SA,5572,BUSINESS,12,74.5,12,74.5,0,0.0,0.0,0,0.0
SA,5572,RESIDENTIAL,38,183.7,38,174.5,1,9.2,11.4,0,0.0
SA,5573,BUSINESS,81,740.4,80,735.4,1,5.0,14.0,0,0.0
SA,5573,RESIDENTIAL,648,2794.91,639,2737.81,12,57.1,154.9,0,0.0
SA,5575,BUSINESS,59,492.2,59,492.2,0,0.0,0.0,0,0.0
SA,5575,RESIDENTIAL,1115,4618.43,1099,4475.03,25,143.5,312.0,0,0.0
SA,5576,BUSINESS,27,241.7,26,236.7,1,5.0,13.1,0,0.0
SA,5576,RESIDENTIAL,311,1287.3,307,1239.3,8,48.0,101.6,0,0.0
SA,5577,BUSINESS,16,141.5,16,141.5,0,0.0,0.0,0,0.0
SA,5577,RESIDENTIAL,132,566.0,128,538.5,6,27.5,54.1,0,0.0
SA,5580,RESIDENTIAL,79,365.9,78,355.9,2,10.0,20.5,0,0.0
SA,5581,BUSINESS,16,164.0,16,164.0,0,0.0,0.0,0,0.0
SA,5581,RESIDENTIAL,295,1184.5,288,1134.5,9,50.0,103.4,0,0.0
SA,5582,BUSINESS,19,258.7,19,258.7,0,0.0,0.0,0,0.0
SA,5582,RESIDENTIAL,261,1100.12,258,1080.12,4,20.0,46.8,0,0.0
SA,5583,BUSINESS,29,239.1,29,239.1,0,0.0,0.0,0,0.0
SA,5583,RESIDENTIAL,362,1433.1,360,1410.6,5,22.5,45.9,0,0.0
SA,5600,BUSINESS,108,1726.2,107,1716.2,2,10.0,28.0,0,0.0
SA,5600,RESIDENTIAL,1511,7086.48,1488,6835.18,36,251.3,460.9,0,0.0
SA,5601,RESIDENTIAL,20,81.1,20,81.1,0,0.0,0.0,0,0.0
SA,5602,BUSINESS,41,392.6,41,334.2,2,58.4,21.2,0,0.0
SA,5602,RESIDENTIAL,355,1699.0,349,1616.9,14,82.1,182.5,0,0.0
SA,5603,BUSINESS,15,213.6,15,213.6,0,0.0,0.0,0,0.0
SA,5603,RESIDENTIAL,115,533.8,113,495.4,5,38.4,66.2,0,0.0
SA,5604,RESIDENTIAL,64,279.3,64,265.5,2,13.8,24.7,0,0.0
SA,5605,BUSINESS,55,479.3,54,474.3,1,5.0,14.0,0,0.0
SA,5605,RESIDENTIAL,470,2126.92,458,2042.32,14,84.6,190.9,0,0.0
SA,5606,BUSINESS,223,3743.2,223,3743.2,0,0.0,0.0,0,0.0
SA,5606,RESIDENTIAL,2444,11645.77,2376,11070.97,111,574.8,1556.1,0,0.0
SA,5607,BUSINESS,102,732.3,100,722.3,2,10.0,28.0,0,0.0
SA,5607,RESIDENTIAL,1227,6200.0,1186,5967.5,47,232.5,646.9,0,0.0
SA,5608,BUSINESS,82,1157.1,82,1157.1,0,0.0,0.0,0,0.0
SA,5608,RESIDENTIAL,2403,10505.71,2341,10102.51,77,403.2,994.3,0,0.0
SA,5609,RESIDENTIAL,391,2070.7,380,2003.7,13,67.1,172.7,0,0.0
SA,5630,RESIDENTIAL,28,126.4,28,126.4,0,0.0,0.0,0,0.0
SA,5631,BUSINESS,55,641.0,55,641.0,0,0.0,0.0,0,0.0
SA,5631,RESIDENTIAL,236,1156.24,231,1131.24,5,25.0,70.0,0,0.0
SA,5632,RESIDENTIAL,38,181.2,37,176.2,1,5.0,14.0,0,0.0
SA,5633,RESIDENTIAL,38,186.6,37,177.0,2,9.6,27.0,0,0.0
SA,5640,BUSINESS,43,388.2,43,388.2,0,0.0,0.0,0,0.0
SA,5640,RESIDENTIAL,238,1244.1,233,1196.1,7,48.0,92.9,0,0.0
SA,5641,BUSINESS,42,469.3,42,464.3,1,5.0,14.0,0,0.0
SA,5641,RESIDENTIAL,214,1065.14,210,1008.54,9,56.6,104.9,0,0.0
SA,5642,BUSINESS,16,114.5,16,114.5,0,0.0,0.0,0,0.0
SA,5642,RESIDENTIAL,39,188.8,38,179.2,2,9.6,15.5,0,0.0
SA,5650,RESIDENTIAL,25,123.1,25,123.1,0,0.0,0.0,0,0.0
SA,5651,RESIDENTIAL,18,99.9,18,94.9,1,5.0,13.8,0,0.0
SA,5652,BUSINESS,40,428.0,40,423.4,1,4.6,9.8,0,0.0
SA,5652,RESIDENTIAL,115,663.8,114,651.7,3,12.1,37.3,0,0.0
SA,5653,RESIDENTIAL,15,67.7,15,67.7,0,0.0,0.0,0,0.0
SA,5654,BUSINESS,11,109.7,11,109.7,0,0.0,0.0,0,0.0
SA,5654,RESIDENTIAL,48,192.7,48,192.7,0,0.0,0.0,0,0.0
SA,5655,RESIDENTIAL,16,97.8,16,87.8,2,10.0,20.6,0,0.0
SA,5661,BUSINESS,10,102.6,10,102.6,0,0.0,0.0,0,0.0
SA,5661,RESIDENTIAL,18,83.8,18,83.8,0,0.0,0.0,0,0.0
SA,5670,BUSINESS,22,207.9,22,207.9,0,0.0,0.0,0,0.0
SA,5670,RESIDENTIAL,115,622.3,113,607.3,3,15.0,37.8,0,0.0
SA,5671,RESIDENTIAL,34,180.2,34,180.2,0,0.0,0.0,0,0.0
SA,5680,BUSINESS,66,948.6,64,938.6,2,10.0,28.0,0,0.0
SA,5680,RESIDENTIAL,535,2780.5,524,2712.2,15,68.3,181.3,0,0.0
SA,5690,BUSINESS,85,1159.1,84,1149.1,2,10.0,29.4,0,0.0
SA,5690,RESIDENTIAL,534,2744.3,504,2582.6,32,161.7,453.2,0,0.0
SA,5700,BUSINESS,184,2981.5,184,2981.5,0,0.0,0.0,0,0.0
SA,5700,RESIDENTIAL,2170,10326.7,2122,9958.9,62,367.9,775.1,0,0.0
SA,5710,BUSINESS,11,149.4,11,149.4,0,0.0,0.0,0,0.0
SA,5710,RESIDENTIAL,612,3279.76,603,3138.56,21,141.3,247.5,0,0.0
SA,5732,BUSINESS,23,122.0,23,122.0,0,0.0,0.0,0,0.0
SA,5732,RESIDENTIAL,52,224.8,52,224.8,0,0.0,0.0,0,0.0
SA,<10 sites,<10 sites,711,34836.47,690,34179.77,78,656.7,972.8,0,0.0
TAS,7000,BUSINESS,101,1975.1,101,1975.1,0,0.0,0.0,0,0.0
TAS,7000,RESIDENTIAL,734,2756.06,722,2670.56,14,85.3,171.9,0,0.0
TAS,7004,BUSINESS,24,1297.1,24,1297.1,0,0.0,0.0,0,0.0
TAS,7004,RESIDENTIAL,507,1667.22,504,1635.82,5,31.4,93.2,0,0.0
TAS,7005,BUSINESS,16,206.7,16,206.7,0,0.0,0.0,0,0.0
TAS,7005,RESIDENTIAL,762,3539.2,746,3269.7,22,269.7,429.6,0,0.0
TAS,7007,RESIDENTIAL,253,1230.71,247,1172.51,7,58.2,99.2,0,0.0
TAS,7008,BUSINESS,34,458.61,31,400.5,3,57.0,42.0,1,0.91
TAS,7008,RESIDENTIAL,748,2881.705,741,2734.005,7,47.7,135.2,1,100.0
TAS,7009,BUSINESS,51,1322.8,51,1322.8,0,0.0,0.0,0,0.0
TAS,7009,RESIDENTIAL,621,2152.85,617,2116.45,5,36.4,55.3,0,0.0
TAS,7010,BUSINESS,39,1201.81,39,1201.81,0,0.0,0.0,0,0.0
TAS,7010,RESIDENTIAL,840,3309.3,833,3246.8,9,62.5,106.7,0,0.0
TAS,7011,RESIDENTIAL,908,3398.89,901,3359.49,8,39.4,77.7,0,0.0
TAS,7012,RESIDENTIAL,94,401.2,92,387.4,2,13.8,26.8,0,0.0
TAS,7015,BUSINESS,13,139.418,13,139.418,0,0.0,0.0,0,0.0
TAS,7015,RESIDENTIAL,716,2879.24,713,2857.64,5,22.6,31.3,0,0.0
TAS,7016,RESIDENTIAL,124,449.7,124,449.7,0,0.0,0.0,0,0.0
TAS,7017,BUSINESS,10,130.7,10,130.7,0,0.0,0.0,0,0.0
TAS,7017,RESIDENTIAL,627,2902.82,619,2836.02,8,53.0,88.4,1,13.7
TAS,7018,BUSINESS,51,658.0,50,635.4,3,22.6,34.1,0,0.0
TAS,7018,RESIDENTIAL,1452,5859.01,1444,5803.61,9,54.7,89.7,1,0.7
TAS,7019,RESIDENTIAL,334,7565.99,329,1397.19,5,19.8,34.4,0,0.0
TAS,7020,RESIDENTIAL,314,1437.67,308,1403.07,7,34.6,80.9,0,0.0
TAS,7021,RESIDENTIAL,209,912.98,207,905.08,2,7.9,16.4,0,0.0
TAS,7022,RESIDENTIAL,110,468.3,105,432.3,5,36.2,52.9,0,0.0
TAS,7023,RESIDENTIAL,43,180.2,43,180.2,0,0.0,0.0,0,0.0
TAS,7024,RESIDENTIAL,64,227.3,63,221.3,1,6.0,9.8,0,0.0
TAS,7025,BUSINESS,20,219.1,20,219.1,0,0.0,0.0,0,0.0
TAS,7025,RESIDENTIAL,203,901.5,198,857.0,7,44.5,81.4,0,0.0
TAS,7026,RESIDENTIAL,88,444.9,88,444.9,0,0.0,0.0,0,0.0
TAS,7027,RESIDENTIAL,30,137.1,29,134.1,1,3.0,0.4,0,0.0
TAS,7030,BUSINESS,53,913.7,53,913.7,0,0.0,0.0,0,0.0
TAS,7030,RESIDENTIAL,1231,5516.014,1222,5418.114,11,98.0,198.6,0,0.0
TAS,7050,BUSINESS,27,702.9,27,702.9,0,0.0,0.0,0,0.0
TAS,7050,RESIDENTIAL,1056,4466.2,1033,4312.4,25,147.9,326.0,0,0.0
TAS,7052,RESIDENTIAL,640,2739.68,629,2644.58,14,95.2,307.9,0,0.0
TAS,7053,RESIDENTIAL,304,1200.0,298,1167.7,6,32.3,63.5,0,0.0
TAS,7054,BUSINESS,30,558.1,30,558.1,0,0.0,0.0,0,0.0
TAS,7054,RESIDENTIAL,909,3670.0,896,3598.1,13,71.9,146.7,0,0.0
TAS,7055,RESIDENTIAL,47,202.0,45,183.0,1,5.4,9.8,1,13.6
TAS,7109,BUSINESS,49,1335.3,48,1286.0,1,49.2,9.8,0,0.0
TAS,7109,RESIDENTIAL,877,3757.08,859,3631.78,21,118.0,217.9,0,0.0
TAS,7112,BUSINESS,16,279.0,16,279.0,0,0.0,0.0,0,0.0
TAS,7112,RESIDENTIAL,423,1646.795,417,1610.595,7,36.1,130.3,0,0.0
TAS,7113,RESIDENTIAL,127,519.3,124,505.2,3,14.1,34.5,0,0.0
TAS,7116,BUSINESS,14,128.069,14,128.069,0,0.0,0.0,0,0.0
TAS,7116,RESIDENTIAL,234,990.122,231,961.922,4,28.4,38.5,0,0.0
TAS,7117,RESIDENTIAL,97,403.8,96,398.8,1,5.0,8.8,0,0.0
TAS,7120,BUSINESS,11,173.7,11,173.7,0,0.0,0.0,0,0.0
TAS,7120,RESIDENTIAL,144,547.65,143,537.65,1,10.0,9.6,0,0.0
TAS,7140,BUSINESS,40,1478.9,39,918.9,0,0.0,0.0,1,560.0
TAS,7140,RESIDENTIAL,755,3236.92,745,3187.42,8,49.1,82.4,2,0.2
TAS,7150,BUSINESS,20,126.3,20,126.3,0,0.0,0.0,0,0.0
TAS,7150,RESIDENTIAL,464,1880.8,428,1679.8,36,201.1,11151.9,0,0.0
TAS,7155,RESIDENTIAL,136,584.4,133,562.5,4,17.9,27.2,0,0.0
TAS,7162,RESIDENTIAL,90,401.2,88,388.2,2,12.9,16.3,0,0.0
TAS,7163,RESIDENTIAL,57,260.3,57,260.3,0,0.0,0.0,0,0.0
TAS,7170,BUSINESS,36,980.6,36,980.6,0,0.0,0.0,0,0.0
TAS,7170,RESIDENTIAL,535,2719.56,528,2667.76,8,51.8,78.0,0,0.0
TAS,7171,RESIDENTIAL,239,1029.7,235,1004.6,4,18.0,75.5,0,0.0
TAS,7172,BUSINESS,19,360.4,19,360.4,0,0.0,0.0,0,0.0
TAS,7172,RESIDENTIAL,313,1319.14,310,1299.44,4,19.7,207.5,0,0.0
TAS,7173,BUSINESS,11,94.2,11,94.2,0,0.0,0.0,0,0.0
TAS,7173,RESIDENTIAL,821,3260.275,809,3191.275,11,68.2,170.3,1,0.6
TAS,7174,RESIDENTIAL,16,78.5,16,78.5,0,0.0,0.0,0,0.0
TAS,7175,RESIDENTIAL,15,53.6,15,53.6,0,0.0,0.0,0,0.0
TAS,7176,RESIDENTIAL,14,55.1,13,50.1,1,5.0,14.0,0,0.0
TAS,7177,RESIDENTIAL,29,115.7,29,115.7,0,0.0,0.0,0,0.0
TAS,7178,RESIDENTIAL,43,201.9,42,192.2,1,9.2,14.0,1,0.5
TAS,7179,RESIDENTIAL,57,204.2,56,195.3,1,8.9,9.8,0,0.0
TAS,7180,RESIDENTIAL,25,106.8,24,102.0,1,4.8,98.0,0,0.0
TAS,7182,RESIDENTIAL,32,126.9,32,126.9,0,0.0,0.0,0,0.0
TAS,7184,RESIDENTIAL,92,366.6,90,353.7,2,13.0,19.6,0,0.0
TAS,7185,RESIDENTIAL,17,82.9,14,65.0,3,17.9,26.1,0,0.0
TAS,7186,RESIDENTIAL,16,63.6,15,59.6,1,4.1,13.5,0,0.0
TAS,7187,RESIDENTIAL,12,71.6,12,71.6,0,0.0,0.0,0,0.0
TAS,7190,BUSINESS,34,626.073,34,626.073,0,0.0,0.0,0,0.0
TAS,7190,RESIDENTIAL,477,1961.8,468,1896.3,9,65.6,102.5,0,0.0
TAS,7209,RESIDENTIAL,33,126.0,32,121.4,1,4.6,13.0,0,0.0
TAS,7210,RESIDENTIAL,75,310.9,75,306.3,1,4.6,10.3,0,0.0
TAS,7211,RESIDENTIAL,10,46.2,10,46.2,0,0.0,0.0,0,0.0
TAS,7212,BUSINESS,34,1045.475,33,1035.575,1,9.9,50.0,0,0.0
TAS,7212,RESIDENTIAL,161,733.5,158,710.9,4,22.7,27.4,0,0.0
TAS,7213,RESIDENTIAL,27,91.4,26,86.4,0,0.0,0.0,1,5.0
TAS,7214,RESIDENTIAL,59,197.39,59,197.39,0,0.0,0.0,0,0.0
TAS,7215,BUSINESS,32,300.7,32,300.7,0,0.0,0.0,0,0.0
TAS,7215,RESIDENTIAL,548,2300.22,541,2250.02,9,46.6,86.4,0,0.0
TAS,7216,BUSINESS,38,27038.7,38,27038.7,0,0.0,0.0,0,0.0
TAS,7216,RESIDENTIAL,474,2176.779,469,2106.979,6,69.8,462.1,0,0.0
TAS,7248,BUSINESS,96,2313.13,94,2287.23,2,25.8,22.8,0,0.0
TAS,7248,RESIDENTIAL,785,3147.2,775,3089.5,10,52.5,68.8,0,0.0
TAS,7249,BUSINESS,59,1217.7,58,1202.7,1,15.0,28.0,0,0.0
TAS,7249,RESIDENTIAL,749,3288.39,731,3166.39,17,121.5,184.1,1,0.6
TAS,7250,BUSINESS,164,4548.792,157,3577.392,6,171.6,99.8,1,800.0
TAS,7250,RESIDENTIAL,3436,15787.885,3345,15151.385,98,624.4,2946.6,1,3.0
TAS,7252,RESIDENTIAL,367,1763.98,357,1697.18,11,66.8,129.3,0,0.0
TAS,7253,BUSINESS,22,454.69,22,454.69,0,0.0,0.0,0,0.0
TAS,7253,RESIDENTIAL,468,2114.3,454,2026.8,14,87.6,792.2,0,0.0
TAS,7254,RESIDENTIAL,58,253.0,56,238.0,2,15.0,15.0,0,0.0
TAS,7258,RESIDENTIAL,106,690.6,99,606.8,7,83.8,193.2,0,0.0
TAS,7259,RESIDENTIAL,53,227.9,51,215.2,2,12.6,19.4,0,0.0
TAS,7260,BUSINESS,32,2550.4,30,658.3,0,0.0,0.0,2,1892.1
TAS,7260,RESIDENTIAL,293,1251.1,290,1237.6,3,13.4,7.0,0,0.0
TAS,7261,RESIDENTIAL,30,155.7,29,137.4,1,18.3,28.0,0,0.0
TAS,7262,BUSINESS,12,75.8,12,75.8,0,0.0,0.0,0,0.0
TAS,7262,RESIDENTIAL,188,745.8,184,726.6,4,19.2,192.1,0,0.0
TAS,7263,RESIDENTIAL,51,219.6,51,219.6,0,0.0,0.0,0,0.0
TAS,7264,RESIDENTIAL,69,261.88,67,256.88,2,6.0,29.6,0,0.0
TAS,7265,RESIDENTIAL,18,77.8,18,77.8,0,0.0,0.0,0,0.0
TAS,7267,RESIDENTIAL,96,446.2,92,423.5,4,22.7,742.4,0,0.0
TAS,7268,BUSINESS,11,134.9,9,117.7,2,17.2,38.0,0,0.0
TAS,7268,RESIDENTIAL,111,458.6,106,432.9,5,25.8,162.6,0,0.0
TAS,7270,BUSINESS,17,144.42,17,144.42,0,0.0,0.0,0,0.0
TAS,7270,RESIDENTIAL,606,2491.29,601,2442.89,8,48.4,110.9,0,0.0
TAS,7275,BUSINESS,16,178.56,16,178.56,0,0.0,0.0,0,0.0
TAS,7275,RESIDENTIAL,386,1771.1,375,1666.9,12,104.1,171.1,0,0.0
TAS,7276,RESIDENTIAL,57,219.6,57,219.6,0,0.0,0.0,0,0.0
TAS,7277,BUSINESS,15,556.24,14,429.94,1,126.3,126.0,0,0.0
TAS,7277,RESIDENTIAL,719,3517.325,690,3285.525,31,228.0,464.8,0,0.0
TAS,7290,RESIDENTIAL,181,829.7,178,795.8,5,33.9,6041.6,0,0.0
TAS,7291,RESIDENTIAL,61,317.252,59,304.852,2,12.4,12.9,0,0.0
TAS,7292,RESIDENTIAL,42,274.7,39,250.2,3,24.4,524.3,0,0.0
TAS,7300,RESIDENTIAL,308,1394.12,304,1363.72,6,26.8,219.3,0,0.0
TAS,7301,BUSINESS,39,688.0,37,643.1,2,44.9,56.0,0,0.0
TAS,7301,RESIDENTIAL,388,1814.3,381,1772.0,6,36.2,72.3,1,6.0
TAS,7302,BUSINESS,20,377.4,19,352.4,1,25.0,28.0,0,0.0
TAS,7302,RESIDENTIAL,93,375.6,91,361.7,2,13.9,389.9,0,0.0
TAS,7303,BUSINESS,19,320.6,19,320.6,0,0.0,0.0,0,0.0
TAS,7303,RESIDENTIAL,276,1256.15,269,1212.05,6,39.0,61.3,1,5.0
TAS,7304,BUSINESS,59,857.2,59,857.2,0,0.0,0.0,0,0.0
TAS,7304,RESIDENTIAL,591,2656.84,581,2586.0,12,62.0,716.1,0,0.0
TAS,7305,RESIDENTIAL,108,429.9,107,424.9,1,4.9,450.8,0,0.0
TAS,7306,BUSINESS,24,445.4,24,445.4,0,0.0,0.0,0,0.0
TAS,7306,RESIDENTIAL,418,1807.02,410,1771.42,7,34.6,927.1,1,1.0
TAS,7307,BUSINESS,48,787.54,46,555.0,1,1.0,0.0,1,225.0
TAS,7307,RESIDENTIAL,949,4441.88,939,4367.08,11,75.0,535.9,0,0.0
TAS,7310,BUSINESS,118,3945.72,116,2942.72,0,0.0,0.0,2,1003.0
TAS,7310,RESIDENTIAL,1750,7653.177,1722,7502.327,30,134.5,2850.4,2,5.0
TAS,7315,BUSINESS,74,1173.1,72,1147.3,2,25.8,28.0,0,0.0
TAS,7315,RESIDENTIAL,1154,5360.53,1135,5236.98,19,116.7,637.2,1,0.65
TAS,7316,BUSINESS,20,188.7,20,188.7,0,0.0,0.0,0,0.0
TAS,7316,RESIDENTIAL,527,2408.02,513,2325.82,14,67.5,2622.7,1,10.0
TAS,7320,BUSINESS,63,1752.4,63,1752.4,0,0.0,0.0,0,0.0
TAS,7320,RESIDENTIAL,806,3525.759,802,3503.559,6,23.2,43.28,0,0.0
TAS,7321,BUSINESS,29,349.2,27,341.7,1,7.5,14.0,1,0.0
TAS,7321,RESIDENTIAL,424,1977.37,415,1909.07,10,44.3,515.8,1,10.0
